"location_name","location","indicator","value","source"
"Slovenia","SI","cases",15708,"TESSy COVID-19"
"Slovenia","SI","cases",12986,"TESSy COVID-19"
"Slovenia","SI","cases",9803,"TESSy COVID-19"
"Slovenia","SI","cases",7447,"TESSy COVID-19"
"Slovenia","SI","cases",4567,"TESSy COVID-19"
"Slovenia","SI","cases",4360,"TESSy COVID-19"
"Slovenia","SI","cases",5422,"TESSy COVID-19"
"Slovenia","SI","cases",6876,"TESSy COVID-19"
"Slovenia","SI","cases",9278,"TESSy COVID-19"
"Slovenia","SI","cases",12161,"TESSy COVID-19"
"Slovenia","SI","cases",12765,"TESSy COVID-19"
"Slovenia","SI","cases",11666,"TESSy COVID-19"
"Slovenia","SI","cases",7689,"TESSy COVID-19"
"Slovenia","SI","cases",5939,"TESSy COVID-19"
"Slovenia","SI","cases",3279,"TESSy COVID-19"
"Slovenia","SI","cases",2017,"TESSy COVID-19"
"Slovenia","SI","cases",1619,"TESSy COVID-19"
"Slovenia","SI","cases",1384,"TESSy COVID-19"
"Slovenia","SI","cases",1236,"TESSy COVID-19"
"Slovenia","SI","cases",1651,"TESSy COVID-19"
"Slovenia","SI","cases",1989,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",NA,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",11,"TESSy COVID-19"
"Slovenia","SI","deaths",20,"TESSy COVID-19"
"Slovenia","SI","deaths",28,"TESSy COVID-19"
"Slovenia","SI","deaths",22,"TESSy COVID-19"
"Slovenia","SI","deaths",7,"TESSy COVID-19"
"Slovenia","SI","deaths",15,"TESSy COVID-19"
"Slovenia","SI","deaths",5,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",2,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",4,"TESSy COVID-19"
"Slovenia","SI","deaths",5,"TESSy COVID-19"
"Slovenia","SI","deaths",6,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",2,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",3,"TESSy COVID-19"
"Slovenia","SI","deaths",8,"TESSy COVID-19"
"Slovenia","SI","deaths",10,"TESSy COVID-19"
"Slovenia","SI","deaths",7,"TESSy COVID-19"
"Slovenia","SI","deaths",17,"TESSy COVID-19"
"Slovenia","SI","deaths",34,"TESSy COVID-19"
"Slovenia","SI","deaths",76,"TESSy COVID-19"
"Slovenia","SI","deaths",153,"TESSy COVID-19"
"Slovenia","SI","deaths",204,"TESSy COVID-19"
"Slovenia","SI","deaths",271,"TESSy COVID-19"
"Slovenia","SI","deaths",291,"TESSy COVID-19"
"Slovenia","SI","deaths",361,"TESSy COVID-19"
"Slovenia","SI","deaths",404,"TESSy COVID-19"
"Slovenia","SI","deaths",353,"TESSy COVID-19"
"Slovenia","SI","deaths",298,"TESSy COVID-19"
"Slovenia","SI","deaths",257,"TESSy COVID-19"
"Slovenia","SI","deaths",248,"TESSy COVID-19"
"Slovenia","SI","deaths",201,"TESSy COVID-19"
"Slovenia","SI","deaths",191,"TESSy COVID-19"
"Slovenia","SI","deaths",187,"TESSy COVID-19"
"Slovenia","SI","deaths",149,"TESSy COVID-19"
"Slovenia","SI","deaths",119,"TESSy COVID-19"
"Slovenia","SI","deaths",91,"TESSy COVID-19"
"Slovenia","SI","deaths",41,"TESSy COVID-19"
"Slovenia","SI","deaths",66,"TESSy COVID-19"
"Slovenia","SI","deaths",38,"TESSy COVID-19"
"Slovenia","SI","deaths",46,"TESSy COVID-19"
"Slovenia","SI","deaths",49,"TESSy COVID-19"
"Slovenia","SI","deaths",53,"TESSy COVID-19"
"Slovenia","SI","deaths",61,"TESSy COVID-19"
"Slovenia","SI","deaths",44,"TESSy COVID-19"
"Slovenia","SI","deaths",46,"TESSy COVID-19"
"Slovenia","SI","deaths",55,"TESSy COVID-19"
"Slovenia","SI","deaths",52,"TESSy COVID-19"
"Slovenia","SI","deaths",31,"TESSy COVID-19"
"Slovenia","SI","deaths",29,"TESSy COVID-19"
"Slovenia","SI","deaths",20,"TESSy COVID-19"
"Slovenia","SI","deaths",18,"TESSy COVID-19"
"Slovenia","SI","deaths",14,"TESSy COVID-19"
"Slovenia","SI","deaths",20,"TESSy COVID-19"
"Slovenia","SI","deaths",9,"TESSy COVID-19"
"Slovenia","SI","deaths",6,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",8,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",1,"TESSy COVID-19"
"Slovenia","SI","deaths",0,"TESSy COVID-19"
"Slovenia","SI","deaths",9,"TESSy COVID-19"
"Slovenia","SI","deaths",10,"TESSy COVID-19"
"Slovenia","SI","deaths",8,"TESSy COVID-19"
"Slovenia","SI","deaths",21,"TESSy COVID-19"
"Slovenia","SI","deaths",36,"TESSy COVID-19"
"Slovenia","SI","deaths",45,"TESSy COVID-19"
"Slovenia","SI","deaths",54,"TESSy COVID-19"
"Slovenia","SI","deaths",50,"TESSy COVID-19"
"Slovenia","SI","deaths",35,"TESSy COVID-19"
"Slovenia","SI","deaths",52,"TESSy COVID-19"
"Slovenia","SI","deaths",74,"TESSy COVID-19"
"Slovenia","SI","deaths",105,"TESSy COVID-19"
"Slovenia","SI","deaths",128,"TESSy COVID-19"
"Slovenia","SI","deaths",142,"TESSy COVID-19"
"Slovenia","SI","deaths",148,"TESSy COVID-19"
"Slovenia","SI","deaths",135,"TESSy COVID-19"
"Slovenia","SI","deaths",114,"TESSy COVID-19"
"Slovenia","SI","deaths",85,"TESSy COVID-19"
"Slovenia","SI","deaths",61,"TESSy COVID-19"
"Slovenia","SI","deaths",64,"TESSy COVID-19"
"Slovenia","SI","deaths",57,"TESSy COVID-19"
"Slovenia","SI","deaths",51,"TESSy COVID-19"
"Slovenia","SI","deaths",84,"TESSy COVID-19"
"Slovenia","SI","deaths",119,"TESSy COVID-19"
"Slovenia","SI","deaths",173,"TESSy COVID-19"
"Slovenia","SI","deaths",167,"TESSy COVID-19"
"Slovenia","SI","deaths",185,"TESSy COVID-19"
"Slovenia","SI","deaths",151,"TESSy COVID-19"
"Slovenia","SI","deaths",101,"TESSy COVID-19"
"Slovenia","SI","deaths",80,"TESSy COVID-19"
"Slovenia","SI","deaths",64,"TESSy COVID-19"
"Slovenia","SI","deaths",50,"TESSy COVID-19"
"Slovenia","SI","deaths",60,"TESSy COVID-19"
"Slovenia","SI","deaths",56,"TESSy COVID-19"
"Slovenia","SI","deaths",51,"TESSy COVID-19"
"Slovenia","SI","deaths",55,"TESSy COVID-19"
"Slovenia","SI","deaths",40,"TESSy COVID-19"
"Slovenia","SI","deaths",42,"TESSy COVID-19"
"Slovenia","SI","deaths",31,"TESSy COVID-19"
"Slovenia","SI","deaths",18,"TESSy COVID-19"
"Slovenia","SI","deaths",11,"TESSy COVID-19"
"Slovenia","SI","deaths",13,"TESSy COVID-19"
"Slovenia","SI","deaths",9,"TESSy COVID-19"
"Slovenia","SI","deaths",7,"TESSy COVID-19"
"Slovenia","SI","deaths",4,"TESSy COVID-19"
"Slovenia","SI","deaths",11,"TESSy COVID-19"
"Slovenia","SI","deaths",20,"TESSy COVID-19"
"Slovenia","SI","deaths",24,"TESSy COVID-19"
"Slovenia","SI","deaths",53,"TESSy COVID-19"
"Slovenia","SI","deaths",47,"TESSy COVID-19"
"Slovenia","SI","deaths",50,"TESSy COVID-19"
"Slovenia","SI","deaths",51,"TESSy COVID-19"
"Slovenia","SI","deaths",34,"TESSy COVID-19"
"Slovenia","SI","deaths",41,"TESSy COVID-19"
"Slovenia","SI","deaths",28,"TESSy COVID-19"
"Slovenia","SI","deaths",23,"TESSy COVID-19"
"Slovenia","SI","deaths",33,"TESSy COVID-19"
"Slovenia","SI","deaths",21,"TESSy COVID-19"
"Slovenia","SI","deaths",37,"TESSy COVID-19"
"Slovenia","SI","deaths",49,"TESSy COVID-19"
"Slovenia","SI","deaths",49,"TESSy COVID-19"
"Slovenia","SI","deaths",49,"TESSy COVID-19"
"Slovenia","SI","deaths",34,"TESSy COVID-19"
"Slovenia","SI","deaths",33,"TESSy COVID-19"
"Slovenia","SI","deaths",22,"TESSy COVID-19"
"Slovenia","SI","deaths",22,"TESSy COVID-19"
"Slovenia","SI","deaths",27,"TESSy COVID-19"
"Slovenia","SI","deaths",34,"TESSy COVID-19"
"Slovenia","SI","deaths",41,"TESSy COVID-19"
"Slovenia","SI","deaths",61,"TESSy COVID-19"
"Slovenia","SI","deaths",75,"TESSy COVID-19"
"Slovenia","SI","deaths",70,"TESSy COVID-19"
"Slovenia","SI","deaths",71,"TESSy COVID-19"
"Slovenia","SI","deaths",52,"TESSy COVID-19"
"Slovenia","SI","deaths",50,"TESSy COVID-19"
"Slovenia","SI","deaths",32,"TESSy COVID-19"
"Slovenia","SI","deaths",11,"TESSy COVID-19"
"Slovenia","SI","deaths",18,"TESSy COVID-19"
"Slovenia","SI","deaths",17,"TESSy COVID-19"
"Slovenia","SI","deaths",3,"TESSy COVID-19"
"Spain","ES","cases",NA,"TESSy COVID-19"
"Spain","ES","cases",NA,"TESSy COVID-19"
"Spain","ES","cases",2,"TESSy COVID-19"
"Spain","ES","cases",1,"TESSy COVID-19"
"Spain","ES","cases",2,"TESSy COVID-19"
"Spain","ES","cases",2,"TESSy COVID-19"
"Spain","ES","cases",4,"TESSy COVID-19"
"Spain","ES","cases",8,"TESSy COVID-19"
"Spain","ES","cases",129,"TESSy COVID-19"
"Spain","ES","cases",1423,"TESSy COVID-19"
"Spain","ES","cases",11603,"TESSy COVID-19"
"Spain","ES","cases",36345,"TESSy COVID-19"
"Spain","ES","cases",59340,"TESSy COVID-19"
"Spain","ES","cases",44397,"TESSy COVID-19"
"Spain","ES","cases",30583,"TESSy COVID-19"
"Spain","ES","cases",21245,"TESSy COVID-19"
"Spain","ES","cases",14573,"TESSy COVID-19"
"Spain","ES","cases",8099,"TESSy COVID-19"
"Spain","ES","cases",5624,"TESSy COVID-19"
"Spain","ES","cases",5353,"TESSy COVID-19"
"Spain","ES","cases",4393,"TESSy COVID-19"
"Spain","ES","cases",3817,"TESSy COVID-19"
"Spain","ES","cases",3027,"TESSy COVID-19"
"Spain","ES","cases",2358,"TESSy COVID-19"
"Spain","ES","cases",2206,"TESSy COVID-19"
"Spain","ES","cases",2354,"TESSy COVID-19"
"Spain","ES","cases",2811,"TESSy COVID-19"
"Spain","ES","cases",4870,"TESSy COVID-19"
"Spain","ES","cases",10226,"TESSy COVID-19"
"Spain","ES","cases",14510,"TESSy COVID-19"
"Spain","ES","cases",20322,"TESSy COVID-19"
"Spain","ES","cases",28304,"TESSy COVID-19"
"Spain","ES","cases",40124,"TESSy COVID-19"
"Spain","ES","cases",52062,"TESSy COVID-19"
"Spain","ES","cases",61077,"TESSy COVID-19"
"Spain","ES","cases",65500,"TESSy COVID-19"
"Spain","ES","cases",74076,"TESSy COVID-19"
"Spain","ES","cases",80808,"TESSy COVID-19"
"Spain","ES","cases",72476,"TESSy COVID-19"
"Spain","ES","cases",65130,"TESSy COVID-19"
"Spain","ES","cases",77798,"TESSy COVID-19"
"Spain","ES","cases",91148,"TESSy COVID-19"
"Spain","ES","cases",135282,"TESSy COVID-19"
"Spain","ES","cases",144882,"TESSy COVID-19"
"Spain","ES","cases",133363,"TESSy COVID-19"
"Spain","ES","cases",112084,"TESSy COVID-19"
"Spain","ES","cases",81226,"TESSy COVID-19"
"Spain","ES","cases",58534,"TESSy COVID-19"
"Spain","ES","cases",50707,"TESSy COVID-19"
"Spain","ES","cases",50687,"TESSy COVID-19"
"Spain","ES","cases",68393,"TESSy COVID-19"
"Spain","ES","cases",66171,"TESSy COVID-19"
"Spain","ES","cases",98947,"TESSy COVID-19"
"Spain","ES","cases",160579,"TESSy COVID-19"
"Spain","ES","cases",234079,"TESSy COVID-19"
"Spain","ES","cases",244660,"TESSy COVID-19"
"Spain","ES","cases",202048,"TESSy COVID-19"
"Spain","ES","cases",130528,"TESSy COVID-19"
"Spain","ES","cases",75682,"TESSy COVID-19"
"Spain","ES","cases",50386,"TESSy COVID-19"
"Spain","ES","cases",38936,"TESSy COVID-19"
"Spain","ES","cases",33685,"TESSy COVID-19"
"Spain","ES","cases",32517,"TESSy COVID-19"
"Spain","ES","cases",34089,"TESSy COVID-19"
"Spain","ES","cases",42823,"TESSy COVID-19"
"Spain","ES","cases",43338,"TESSy COVID-19"
"Spain","ES","cases",60140,"TESSy COVID-19"
"Spain","ES","cases",58919,"TESSy COVID-19"
"Spain","ES","cases",57985,"TESSy COVID-19"
"Spain","ES","cases",52877,"TESSy COVID-19"
"Spain","ES","cases",41898,"TESSy COVID-19"
"Spain","ES","cases",34693,"TESSy COVID-19"
"Spain","ES","cases",32319,"TESSy COVID-19"
"Spain","ES","cases",30784,"TESSy COVID-19"
"Spain","ES","cases",28288,"TESSy COVID-19"
"Spain","ES","cases",24342,"TESSy COVID-19"
"Spain","ES","cases",23597,"TESSy COVID-19"
"Spain","ES","cases",29771,"TESSy COVID-19"
"Spain","ES","cases",78951,"TESSy COVID-19"
"Spain","ES","cases",135324,"TESSy COVID-19"
"Spain","ES","cases",176555,"TESSy COVID-19"
"Spain","ES","cases",185721,"TESSy COVID-19"
"Spain","ES","cases",157666,"TESSy COVID-19"
"Spain","ES","cases",119232,"TESSy COVID-19"
"Spain","ES","cases",90659,"TESSy COVID-19"
"Spain","ES","cases",68425,"TESSy COVID-19"
"Spain","ES","cases",51822,"TESSy COVID-19"
"Spain","ES","cases",34178,"TESSy COVID-19"
"Spain","ES","cases",23162,"TESSy COVID-19"
"Spain","ES","cases",17798,"TESSy COVID-19"
"Spain","ES","cases",14431,"TESSy COVID-19"
"Spain","ES","cases",12089,"TESSy COVID-19"
"Spain","ES","cases",10325,"TESSy COVID-19"
"Spain","ES","cases",10593,"TESSy COVID-19"
"Spain","ES","cases",12403,"TESSy COVID-19"
"Spain","ES","cases",13411,"TESSy COVID-19"
"Spain","ES","cases",16061,"TESSy COVID-19"
"Spain","ES","cases",25448,"TESSy COVID-19"
"Spain","ES","cases",40617,"TESSy COVID-19"
"Spain","ES","cases",59206,"TESSy COVID-19"
"Spain","ES","cases",89883,"TESSy COVID-19"
"Spain","ES","cases",116007,"TESSy COVID-19"
"Spain","ES","cases",231503,"TESSy COVID-19"
"Spain","ES","cases",490856,"TESSy COVID-19"
"Spain","ES","cases",793238,"TESSy COVID-19"
"Spain","ES","cases",892323,"TESSy COVID-19"
"Spain","ES","cases",956366,"TESSy COVID-19"
"Spain","ES","cases",847299,"TESSy COVID-19"
"Spain","ES","cases",625663,"TESSy COVID-19"
"Spain","ES","cases",383758,"TESSy COVID-19"
"Spain","ES","cases",244897,"TESSy COVID-19"
"Spain","ES","cases",158874,"TESSy COVID-19"
"Spain","ES","cases",117937,"TESSy COVID-19"
"Spain","ES","cases",111258,"TESSy COVID-19"
"Spain","ES","cases",110589,"TESSy COVID-19"
"Spain","ES","cases",118662,"TESSy COVID-19"
"Spain","ES","cases",123381,"TESSy COVID-19"
"Spain","ES","cases",67040,"TESSy COVID-19"
"Spain","ES","cases",72202,"TESSy COVID-19"
"Spain","ES","cases",74144,"TESSy COVID-19"
"Spain","ES","cases",102440,"TESSy COVID-19"
"Spain","ES","cases",118996,"TESSy COVID-19"
"Spain","ES","cases",120538,"TESSy COVID-19"
"Spain","ES","cases",123063,"TESSy COVID-19"
"Spain","ES","cases",100244,"TESSy COVID-19"
"Spain","ES","cases",78823,"TESSy COVID-19"
"Spain","ES","cases",77609,"TESSy COVID-19"
"Spain","ES","cases",79548,"TESSy COVID-19"
"Spain","ES","cases",95700,"TESSy COVID-19"
"Spain","ES","cases",129609,"TESSy COVID-19"
"Spain","ES","cases",162888,"TESSy COVID-19"
"Spain","ES","cases",146050,"TESSy COVID-19"
"Spain","ES","cases",101371,"TESSy COVID-19"
"Spain","ES","cases",67997,"TESSy COVID-19"
"Spain","ES","cases",45520,"TESSy COVID-19"
"Spain","ES","cases",32333,"TESSy COVID-19"
"Spain","ES","cases",23135,"TESSy COVID-19"
"Spain","ES","cases",17513,"TESSy COVID-19"
"Spain","ES","cases",17209,"TESSy COVID-19"
"Spain","ES","cases",15203,"TESSy COVID-19"
"Spain","ES","cases",13503,"TESSy COVID-19"
"Spain","ES","cases",15553,"TESSy COVID-19"
"Spain","ES","cases",16431,"TESSy COVID-19"
"Spain","ES","cases",17697,"TESSy COVID-19"
"Spain","ES","cases",22237,"TESSy COVID-19"
"Spain","ES","cases",21467,"TESSy COVID-19"
"Spain","ES","cases",22186,"TESSy COVID-19"
"Spain","ES","cases",20154,"TESSy COVID-19"
"Spain","ES","cases",18365,"TESSy COVID-19"
"Spain","ES","cases",20238,"TESSy COVID-19"
"Spain","ES","cases",21830,"TESSy COVID-19"
"Spain","ES","cases",19711,"TESSy COVID-19"
"Spain","ES","cases",19201,"TESSy COVID-19"
"Spain","ES","cases",16968,"TESSy COVID-19"
"Spain","ES","cases",19605,"TESSy COVID-19"
"Spain","ES","cases",16947,"TESSy COVID-19"
"Spain","ES","cases",14766,"TESSy COVID-19"
"Spain","ES","cases",12561,"TESSy COVID-19"
"Spain","ES","cases",11882,"TESSy COVID-19"
"Spain","ES","cases",7448,"TESSy COVID-19"
"Spain","ES","cases",5761,"TESSy COVID-19"
"Spain","ES","cases",5621,"TESSy COVID-19"
"Spain","ES","cases",5969,"TESSy COVID-19"
"Spain","ES","cases",5778,"TESSy COVID-19"
"Spain","ES","cases",2917,"TESSy COVID-19"
"Spain","ES","deaths",NA,"TESSy COVID-19"
"Spain","ES","deaths",NA,"TESSy COVID-19"
"Spain","ES","deaths",NA,"TESSy COVID-19"
"Spain","ES","deaths",NA,"TESSy COVID-19"
"Spain","ES","deaths",NA,"TESSy COVID-19"
"Spain","ES","deaths",NA,"TESSy COVID-19"
"Spain","ES","deaths",1,"TESSy COVID-19"
"Spain","ES","deaths",0,"TESSy COVID-19"
"Spain","ES","deaths",0,"TESSy COVID-19"
"Spain","ES","deaths",24,"TESSy COVID-19"
"Spain","ES","deaths",457,"TESSy COVID-19"
"Spain","ES","deaths",2432,"TESSy COVID-19"
"Spain","ES","deaths",5663,"TESSy COVID-19"
"Spain","ES","deaths",5841,"TESSy COVID-19"
"Spain","ES","deaths",4766,"TESSy COVID-19"
"Spain","ES","deaths",3576,"TESSy COVID-19"
"Spain","ES","deaths",2386,"TESSy COVID-19"
"Spain","ES","deaths",1551,"TESSy COVID-19"
"Spain","ES","deaths",1069,"TESSy COVID-19"
"Spain","ES","deaths",612,"TESSy COVID-19"
"Spain","ES","deaths",452,"TESSy COVID-19"
"Spain","ES","deaths",338,"TESSy COVID-19"
"Spain","ES","deaths",240,"TESSy COVID-19"
"Spain","ES","deaths",160,"TESSy COVID-19"
"Spain","ES","deaths",113,"TESSy COVID-19"
"Spain","ES","deaths",57,"TESSy COVID-19"
"Spain","ES","deaths",48,"TESSy COVID-19"
"Spain","ES","deaths",29,"TESSy COVID-19"
"Spain","ES","deaths",21,"TESSy COVID-19"
"Spain","ES","deaths",51,"TESSy COVID-19"
"Spain","ES","deaths",90,"TESSy COVID-19"
"Spain","ES","deaths",147,"TESSy COVID-19"
"Spain","ES","deaths",204,"TESSy COVID-19"
"Spain","ES","deaths",308,"TESSy COVID-19"
"Spain","ES","deaths",394,"TESSy COVID-19"
"Spain","ES","deaths",510,"TESSy COVID-19"
"Spain","ES","deaths",680,"TESSy COVID-19"
"Spain","ES","deaths",826,"TESSy COVID-19"
"Spain","ES","deaths",880,"TESSy COVID-19"
"Spain","ES","deaths",947,"TESSy COVID-19"
"Spain","ES","deaths",944,"TESSy COVID-19"
"Spain","ES","deaths",1053,"TESSy COVID-19"
"Spain","ES","deaths",1386,"TESSy COVID-19"
"Spain","ES","deaths",1798,"TESSy COVID-19"
"Spain","ES","deaths",2302,"TESSy COVID-19"
"Spain","ES","deaths",2341,"TESSy COVID-19"
"Spain","ES","deaths",2182,"TESSy COVID-19"
"Spain","ES","deaths",1871,"TESSy COVID-19"
"Spain","ES","deaths",1524,"TESSy COVID-19"
"Spain","ES","deaths",1359,"TESSy COVID-19"
"Spain","ES","deaths",1145,"TESSy COVID-19"
"Spain","ES","deaths",1168,"TESSy COVID-19"
"Spain","ES","deaths",1287,"TESSy COVID-19"
"Spain","ES","deaths",1575,"TESSy COVID-19"
"Spain","ES","deaths",2326,"TESSy COVID-19"
"Spain","ES","deaths",3404,"TESSy COVID-19"
"Spain","ES","deaths",3818,"TESSy COVID-19"
"Spain","ES","deaths",3313,"TESSy COVID-19"
"Spain","ES","deaths",2454,"TESSy COVID-19"
"Spain","ES","deaths",1690,"TESSy COVID-19"
"Spain","ES","deaths",1314,"TESSy COVID-19"
"Spain","ES","deaths",927,"TESSy COVID-19"
"Spain","ES","deaths",716,"TESSy COVID-19"
"Spain","ES","deaths",591,"TESSy COVID-19"
"Spain","ES","deaths",532,"TESSy COVID-19"
"Spain","ES","deaths",536,"TESSy COVID-19"
"Spain","ES","deaths",563,"TESSy COVID-19"
"Spain","ES","deaths",567,"TESSy COVID-19"
"Spain","ES","deaths",525,"TESSy COVID-19"
"Spain","ES","deaths",451,"TESSy COVID-19"
"Spain","ES","deaths",458,"TESSy COVID-19"
"Spain","ES","deaths",363,"TESSy COVID-19"
"Spain","ES","deaths",253,"TESSy COVID-19"
"Spain","ES","deaths",189,"TESSy COVID-19"
"Spain","ES","deaths",209,"TESSy COVID-19"
"Spain","ES","deaths",144,"TESSy COVID-19"
"Spain","ES","deaths",128,"TESSy COVID-19"
"Spain","ES","deaths",113,"TESSy COVID-19"
"Spain","ES","deaths",89,"TESSy COVID-19"
"Spain","ES","deaths",89,"TESSy COVID-19"
"Spain","ES","deaths",162,"TESSy COVID-19"
"Spain","ES","deaths",397,"TESSy COVID-19"
"Spain","ES","deaths",555,"TESSy COVID-19"
"Spain","ES","deaths",709,"TESSy COVID-19"
"Spain","ES","deaths",802,"TESSy COVID-19"
"Spain","ES","deaths",715,"TESSy COVID-19"
"Spain","ES","deaths",640,"TESSy COVID-19"
"Spain","ES","deaths",562,"TESSy COVID-19"
"Spain","ES","deaths",441,"TESSy COVID-19"
"Spain","ES","deaths",373,"TESSy COVID-19"
"Spain","ES","deaths",254,"TESSy COVID-19"
"Spain","ES","deaths",192,"TESSy COVID-19"
"Spain","ES","deaths",151,"TESSy COVID-19"
"Spain","ES","deaths",129,"TESSy COVID-19"
"Spain","ES","deaths",123,"TESSy COVID-19"
"Spain","ES","deaths",105,"TESSy COVID-19"
"Spain","ES","deaths",96,"TESSy COVID-19"
"Spain","ES","deaths",161,"TESSy COVID-19"
"Spain","ES","deaths",154,"TESSy COVID-19"
"Spain","ES","deaths",194,"TESSy COVID-19"
"Spain","ES","deaths",294,"TESSy COVID-19"
"Spain","ES","deaths",354,"TESSy COVID-19"
"Spain","ES","deaths",499,"TESSy COVID-19"
"Spain","ES","deaths",582,"TESSy COVID-19"
"Spain","ES","deaths",725,"TESSy COVID-19"
"Spain","ES","deaths",1016,"TESSy COVID-19"
"Spain","ES","deaths",1357,"TESSy COVID-19"
"Spain","ES","deaths",1541,"TESSy COVID-19"
"Spain","ES","deaths",1730,"TESSy COVID-19"
"Spain","ES","deaths",1679,"TESSy COVID-19"
"Spain","ES","deaths",1400,"TESSy COVID-19"
"Spain","ES","deaths",942,"TESSy COVID-19"
"Spain","ES","deaths",660,"TESSy COVID-19"
"Spain","ES","deaths",522,"TESSy COVID-19"
"Spain","ES","deaths",442,"TESSy COVID-19"
"Spain","ES","deaths",370,"TESSy COVID-19"
"Spain","ES","deaths",313,"TESSy COVID-19"
"Spain","ES","deaths",311,"TESSy COVID-19"
"Spain","ES","deaths",335,"TESSy COVID-19"
"Spain","ES","deaths",384,"TESSy COVID-19"
"Spain","ES","deaths",418,"TESSy COVID-19"
"Spain","ES","deaths",416,"TESSy COVID-19"
"Spain","ES","deaths",488,"TESSy COVID-19"
"Spain","ES","deaths",547,"TESSy COVID-19"
"Spain","ES","deaths",526,"TESSy COVID-19"
"Spain","ES","deaths",444,"TESSy COVID-19"
"Spain","ES","deaths",436,"TESSy COVID-19"
"Spain","ES","deaths",420,"TESSy COVID-19"
"Spain","ES","deaths",469,"TESSy COVID-19"
"Spain","ES","deaths",496,"TESSy COVID-19"
"Spain","ES","deaths",616,"TESSy COVID-19"
"Spain","ES","deaths",820,"TESSy COVID-19"
"Spain","ES","deaths",1061,"TESSy COVID-19"
"Spain","ES","deaths",926,"TESSy COVID-19"
"Spain","ES","deaths",748,"TESSy COVID-19"
"Spain","ES","deaths",573,"TESSy COVID-19"
"Spain","ES","deaths",488,"TESSy COVID-19"
"Spain","ES","deaths",324,"TESSy COVID-19"
"Spain","ES","deaths",294,"TESSy COVID-19"
"Spain","ES","deaths",244,"TESSy COVID-19"
"Spain","ES","deaths",165,"TESSy COVID-19"
"Spain","ES","deaths",158,"TESSy COVID-19"
"Spain","ES","deaths",100,"TESSy COVID-19"
"Spain","ES","deaths",125,"TESSy COVID-19"
"Spain","ES","deaths",148,"TESSy COVID-19"
"Spain","ES","deaths",146,"TESSy COVID-19"
"Spain","ES","deaths",175,"TESSy COVID-19"
"Spain","ES","deaths",164,"TESSy COVID-19"
"Spain","ES","deaths",138,"TESSy COVID-19"
"Spain","ES","deaths",142,"TESSy COVID-19"
"Spain","ES","deaths",154,"TESSy COVID-19"
